Step,"Group: femnist - Client #96, train_avg_loss","Group: femnist - Client #96, train_avg_loss__MIN","Group: femnist - Client #96, train_avg_loss__MAX","Group: femnist - Client #58, train_avg_loss","Group: femnist - Client #58, train_avg_loss__MIN","Group: femnist - Client #58, train_avg_loss__MAX","Group: femnist - Client #99, train_avg_loss","Group: femnist - Client #99, train_avg_loss__MIN","Group: femnist - Client #99, train_avg_loss__MAX","Group: femnist - Client #56, train_avg_loss","Group: femnist - Client #56, train_avg_loss__MIN","Group: femnist - Client #56, train_avg_loss__MAX","Group: femnist - Client #71, train_avg_loss","Group: femnist - Client #71, train_avg_loss__MIN","Group: femnist - Client #71, train_avg_loss__MAX",avg,min,max
1204,,,,,,,,,,1.877951264,1.877951264,1.877951264,,,,2.18283174,1.877951264,2.720446348
1222,2.720446348,2.720446348,2.720446348,,,,,,,,,,,,,2.280917025,1.916499615,2.720446348
1258,,,,,,,,,,2.412647247,2.412647247,2.412647247,,,,2.227537727,1.916499615,2.453549862
1265,,,,1.986614227,1.986614227,1.986614227,,,,,,,,,,2.259111547,1.916499615,2.570516348
1274,,,,,,,1.916499615,1.916499615,1.916499615,,,,,,,2.291343737,1.916499615,2.570516348
1275,2.368377686,2.368377686,2.368377686,,,,,,,,,,,,,2.316261005,2.041085958,2.570516348
1306,2.453549862,2.453549862,2.453549862,,,,,,,,,,,,,2.354146099,2.041085958,2.570516348
1342,2.570516348,2.570516348,2.570516348,,,,,,,,,,,,,2.359450197,2.041085958,2.570516348
1360,,,,,,,,,,2.147775173,2.147775173,2.147775173,,,,2.240117812,1.973854423,2.557803154
1361,,,,2.041085958,2.041085958,2.041085958,,,,,,,,,,2.287682366,1.973854423,2.557803154
1368,,,,,,,2.557803154,2.557803154,2.557803154,,,,,,,2.276645422,1.973854423,2.557803154
1380,,,,,,,,,,,,,2.480070353,2.480070353,2.480070353,2.155761075,1.953381419,2.480070353
1418,,,,,,,1.973854423,1.973854423,1.973854423,,,,,,,2.121901393,1.953381419,2.385597944
1436,2.385597944,2.385597944,2.385597944,,,,,,,,,,,,,2.156314945,1.953381419,2.385597944
1444,,,,,,,,,,1.985901237,1.985901237,1.985901237,,,,2.166455317,1.953381419,2.436299801
1448,,,,,,,1.953381419,1.953381419,1.953381419,,,,,,,2.137595677,1.841603041,2.436299801
1454,,,,,,,,,,,,,2.310771942,2.310771942,2.310771942,2.190780449,1.841603041,2.436299801
1482,,,,,,,,,,2.145922184,2.145922184,2.145922184,,,,2.155392122,1.841603041,2.436299801
1512,2.436299801,2.436299801,2.436299801,,,,,,,,,,,,,2.118765092,1.841603041,2.436299801
1523,,,,1.841603041,1.841603041,1.841603041,,,,,,,,,,2.022799158,1.841603041,2.219305277
1531,,,,,,,2.219305277,2.219305277,2.219305277,,,,,,,2.022357035,1.839392424,2.219305277
1551,2.133830309,2.133830309,2.133830309,,,,,,,,,,,,,2.039518309,1.839392424,2.305111647
1562,,,,,,,1.962787032,1.962787032,1.962787032,,,,,,,2.037690735,1.839392424,2.305111647
1578,,,,1.956470132,1.956470132,1.956470132,,,,,,,,,,2.055023789,1.839392424,2.305111647
1591,1.839392424,1.839392424,1.839392424,,,,,,,,,,,,,2.103474522,1.839392424,2.305111647
1603,,,,,,,,,,2.305111647,2.305111647,2.305111647,,,,2.13053565,1.974698067,2.305111647
1613,,,,,,,2.12469244,2.12469244,2.12469244,,,,,,,2.098876047,1.974698067,2.198723793
1633,,,,,,,,,,2.049452305,2.049452305,2.049452305,,,,2.042041564,1.840520024,2.198723793
1656,,,,,,,,,,,,,2.198723793,2.198723793,2.198723793,2.103506017,1.840520024,2.356774569
1675,,,,1.974698067,1.974698067,1.974698067,,,,,,,,,,2.064778638,1.840520024,2.356774569
1702,2.146813631,2.146813631,2.146813631,,,,,,,,,,,,,2.012997079,1.715790272,2.356774569
1709,,,,,,,1.840520024,1.840520024,1.840520024,,,,,,,1.960344982,1.715790272,2.356774569
1720,,,,,,,,,,,,,2.356774569,2.356774569,2.356774569,1.913269997,1.605145097,2.356774569
1752,,,,2.005086899,2.005086899,2.005086899,,,,,,,,,,1.905276871,1.605145097,2.316808939
1766,,,,,,,1.715790272,1.715790272,1.715790272,,,,,,,2.001385403,1.605145097,2.485629559
1770,,,,,,,,,,,,,1.883553147,1.883553147,1.883553147,1.978051996,1.59912324,2.485629559
1774,,,,,,,,,,1.605145097,1.605145097,1.605145097,,,,2.011553931,1.59912324,2.485629559
1782,2.316808939,2.316808939,2.316808939,,,,,,,,,,,,,2.049619246,1.59912324,2.485629559
1819,,,,,,,,,,,,,2.485629559,2.485629559,2.485629559,2.048179865,1.59912324,2.485629559
1849,,,,1.59912324,1.59912324,1.59912324,,,,,,,,,,1.917295504,1.59912324,2.309612036
1886,2.051062822,2.051062822,2.051062822,,,,,,,,,,,,,1.959032464,1.795471668,2.309612036
1920,,,,,,,1.795471668,1.795471668,1.795471668,,,,,,,1.991657996,1.795471668,2.309612036
1923,,,,,,,,,,,,,2.309612036,2.309612036,2.309612036,1.97569778,1.715670586,2.309612036
1927,,,,1.831207752,1.831207752,1.831207752,,,,,,,,,,1.856601405,1.714130163,2.214190483
1949,1.807808042,1.807808042,1.807808042,,,,,,,,,,,,,1.874886608,1.714130163,2.214190483
1951,,,,,,,,,,2.214190483,2.214190483,2.214190483,,,,1.980093169,1.714130163,2.333840847
1963,,,,,,,,,,,,,1.715670586,1.715670586,1.715670586,1.958315921,1.714130163,2.333840847
1986,1.714130163,1.714130163,1.714130163,,,,,,,,,,,,,1.987599397,1.714130163,2.333840847
2013,,,,,,,1.922633767,1.922633767,1.922633767,,,,,,,1.974832058,1.650293469,2.333840847
2025,2.333840847,2.333840847,2.333840847,,,,,,,,,,,,,2.047147584,1.650293469,2.333840847
2031,,,,2.105304241,2.105304241,2.105304241,,,,,,,,,,1.922560358,1.650293469,2.284211397
2066,,,,1.862087965,1.862087965,1.862087965,,,,,,,,,,1.857798719,1.650293469,2.284211397
2067,,,,,,,1.650293469,1.650293469,1.650293469,,,,,,,1.788703704,1.516612887,2.284211397
2124,2.284211397,2.284211397,2.284211397,,,,,,,,,,,,,1.755067968,1.482114792,2.284211397
2130,,,,,,,,,,,,,1.710904717,1.710904717,1.710904717,1.638247061,1.482114792,1.781496048
2149,,,,,,,1.781496048,1.781496048,1.781496048,,,,,,,1.644248128,1.482114792,1.781496048
2179,,,,,,,1.516612887,1.516612887,1.516612887,,,,,,,1.670172763,1.482114792,1.911119223
2183,,,,1.482114792,1.482114792,1.482114792,,,,,,,,,,1.716893387,1.482114792,1.911119223
2202,,,,,,,,,,1.700106859,1.700106859,1.700106859,,,,1.760376716,1.699531436,1.911119223
2225,,,,,,,1.740910053,1.740910053,1.740910053,,,,,,,1.794182873,1.699531436,1.911119223
2299,,,,,,,,,,1.911119223,1.911119223,1.911119223,,,,1.732689953,1.433445454,1.911119223
2324,,,,1.750216007,1.750216007,1.750216007,,,,,,,,,,1.780970955,1.433445454,2.152524233
2328,1.699531436,1.699531436,1.699531436,,,,,,,,,,,,,1.673475909,1.212740779,2.152524233
2370,,,,,,,,,,,,,1.869137645,1.869137645,1.869137645,1.591258407,1.212740779,2.152524233
2402,,,,1.433445454,1.433445454,1.433445454,,,,,,,,,,1.583916354,1.212740779,2.152524233
2413,2.152524233,2.152524233,2.152524233,,,,,,,,,,,,,1.525624514,1.141986251,2.152524233
2453,,,,1.212740779,1.212740779,1.212740779,,,,,,,,,,1.375451756,1.141986251,1.832427382
2493,,,,,,,1.288443923,1.288443923,1.288443923,,,,,,,1.486837292,1.141986251,1.832427382
2505,,,,,,,,,,,,,1.832427382,1.832427382,1.832427382,1.536625338,1.141986251,1.832427382
2520,,,,,,,,,,1.141986251,1.141986251,1.141986251,,,,1.524501181,1.141986251,1.771806598
2532,,,,,,,1.401660442,1.401660442,1.401660442,,,,,,,1.578769374,1.401660442,1.771806598
2553,,,,,,,,,,1.76966846,1.76966846,1.76966846,,,,1.679037189,1.413327217,1.90299952
2565,1.537384152,1.537384152,1.537384152,,,,,,,,,,,,,1.673926115,1.413327217,1.90299952
2568,,,,,,,,,,,,,1.771806598,1.771806598,1.771806598,1.718242407,1.413327217,1.90299952
2629,,,,1.413327217,1.413327217,1.413327217,,,,,,,,,,1.732582283,1.413327217,1.90299952
2646,,,,,,,,,,,,,1.90299952,1.90299952,1.90299952,1.719411778,1.347474694,1.90299952
2656,,,,,,,,,,1.744113088,1.744113088,1.744113088,,,,1.614557266,1.347474694,1.843505979
2665,,,,1.758965611,1.758965611,1.758965611,,,,,,,,,,1.641099501,1.347474694,1.87682426
2694,1.843505979,1.843505979,1.843505979,,,,,,,,,,,,,1.565730667,1.347474694,1.87682426
2713,,,,1.347474694,1.347474694,1.347474694,,,,,,,,,,1.516517353,1.347474694,1.87682426
2734,,,,,,,,,,1.378726959,1.378726959,1.378726959,,,,1.60173831,1.378726959,1.87682426
2771,,,,,,,1.87682426,1.87682426,1.87682426,,,,,,,1.654599023,1.382121444,1.87682426
2830,,,,1.382121444,1.382121444,1.382121444,,,,,,,,,,1.589530802,1.382121444,1.773579478
2834,1.597439408,1.597439408,1.597439408,,,,,,,,,,,,,1.663584232,1.551483154,1.773579478
2836,,,,,,,,,,1.773579478,1.773579478,1.773579478,,,,1.590508294,1.232059717,1.773579478
2862,,,,1.643030524,1.643030524,1.643030524,,,,,,,,,,1.565501308,1.232059717,1.752388597
2885,1.551483154,1.551483154,1.551483154,,,,,,,,,,,,,1.490475059,1.232059717,1.752388597
2906,,,,,,,,,,,,,1.752388597,1.752388597,1.752388597,1.58956964,1.232059717,2.046956062
2908,,,,1.232059717,1.232059717,1.232059717,,,,,,,,,,1.501614904,1.232059717,2.046956062
2938,,,,,,,1.64854455,1.64854455,1.64854455,,,,,,,1.519141293,1.267899275,2.046956062
2939,,,,1.267899275,1.267899275,1.267899275,,,,,,,,,,1.493731761,1.267899275,2.046956062
2942,,,,,,,,,,,,,2.046956062,2.046956062,2.046956062,1.512799811,1.312614918,2.046956062
2967,,,,,,,,,,1.312614918,1.312614918,1.312614918,,,,1.454058194,1.312614918,1.753247976
2975,,,,,,,1.319691658,1.319691658,1.319691658,,,,,,,1.561498547,1.319691658,1.84981668
2977,1.521496892,1.521496892,1.521496892,,,,,,,,,,,,,1.56350534,1.329725623,1.84981668
3014,,,,1.363239527,1.363239527,1.363239527,,,,,,,,,,1.541262603,1.329725623,1.84981668
3021,,,,,,,,,,,,,1.753247976,1.753247976,1.753247976,1.561739063,1.329725623,1.84981668
3055,,,,,,,,,,,,,1.84981668,1.84981668,1.84981668,1.483251381,1.329725623,1.84981668
3092,1.329725623,1.329725623,1.329725623,,,,,,,,,,,,,1.422214246,1.329725623,1.544631004
3115,,,,,,,,,,,,,1.410283208,1.410283208,1.410283208,1.455054164,1.360809565,1.544631004
3127,,,,,,,1.465621829,1.465621829,1.465621829,,,,,,,1.459573555,1.360809565,1.544631004
3149,,,,1.360809565,1.360809565,1.360809565,,,,,,,,,,1.460281777,1.360809565,1.544631004
3193,,,,,,,,,,1.544631004,1.544631004,1.544631004,,,,1.479164195,1.432880163,1.544631004
3195,,,,,,,,,,,,,1.493925214,1.493925214,1.493925214,1.465511155,1.432880163,1.493925214
3223,,,,1.432880163,1.432880163,1.432880163,,,,,,,,,,1.506627178,1.432880163,1.699505329
3268,,,,,,,,,,1.469162941,1.469162941,1.469162941,,,,1.45952785,1.197383523,1.699505329
3277,1.455221653,1.455221653,1.455221653,,,,,,,,,,,,,1.420933914,1.197383523,1.699505329
3279,,,,1.476365805,1.476365805,1.476365805,,,,,,,,,,1.344389296,1.07249856,1.699505329
3298,,,,,,,,,,,,,1.699505329,1.699505329,1.699505329,1.293459988,1.07249856,1.699505329
3314,,,,,,,1.197383523,1.197383523,1.197383523,,,,,,,1.253589964,1.07249856,1.50015521
3321,1.276193261,1.276193261,1.276193261,,,,,,,,,,,,,1.282138896,1.07249856,1.50015521
3330,,,,,,,,,,1.07249856,1.07249856,1.07249856,,,,1.267607951,1.07249856,1.50015521
3345,,,,1.221719265,1.221719265,1.221719265,,,,,,,,,,1.35534637,1.203538537,1.511190653
3353,1.50015521,1.50015521,1.50015521,,,,,,,,,,,,,1.358998179,1.203538537,1.511190653
3358,,,,,,,1.340128183,1.340128183,1.340128183,,,,,,,1.397370505,1.203538537,1.69201684
3363,,,,,,,,,,1.203538537,1.203538537,1.203538537,,,,1.519101334,1.203538537,1.948782325
3366,,,,,,,,,,,,,1.511190653,1.511190653,1.511190653,1.552285767,1.239978313,1.948782325
3398,,,,,,,1.239978313,1.239978313,1.239978313,,,,,,,1.507099748,1.239978313,1.948782325
3407,,,,,,,,,,,,,1.69201684,1.69201684,1.69201684,1.58524437,1.285260558,1.948782325
3412,1.948782325,1.948782325,1.948782325,,,,,,,,,,,,,1.548852181,1.285260558,1.948782325
3437,,,,,,,,,,1.369460702,1.369460702,1.369460702,,,,1.436831188,1.285260558,1.630701423
3455,1.285260558,1.285260558,1.285260558,,,,,,,,,,,,,1.423018026,1.285260558,1.630701423
3477,,,,,,,,,,1.630701423,1.630701423,1.630701423,,,,1.522415781,1.300394893,1.782249331
3496,1.5100559,1.5100559,1.5100559,,,,,,,,,,,,,1.53345921,1.300394893,1.782249331
3519,,,,,,,1.388677359,1.388677359,1.388677359,,,,,,,1.506450367,1.300394893,1.782249331
3563,,,,,,,,,,1.300394893,1.300394893,1.300394893,,,,1.531865025,1.300394893,1.782249331
3569,,,,,,,,,,,,,1.782249331,1.782249331,1.782249331,1.611725473,1.375011683,1.782249331
3582,,,,1.68591857,1.68591857,1.68591857,,,,,,,,,,1.547977018,1.375011683,1.699697137
3596,1.375011683,1.375011683,1.375011683,,,,,,,,,,,,,1.532139182,1.375011683,1.699697137
3611,,,,,,,,,,1.515750647,1.515750647,1.515750647,,,,1.604480386,1.463507056,1.736717701
3626,,,,,,,,,,,,,1.699697137,1.699697137,1.699697137,1.633694315,1.463507056,1.736717701
3628,,,,1.463507056,1.463507056,1.463507056,,,,,,,,,,1.578371453,1.423082829,1.736717701
3669,,,,,,,,,,,,,1.606729388,1.606729388,1.606729388,1.642338443,1.423082829,1.783342004
3680,,,,1.736717701,1.736717701,1.736717701,,,,,,,,,,1.575886083,1.274467587,1.783342004
3702,,,,,,,1.661820292,1.661820292,1.661820292,,,,,,,1.469052911,1.202551842,1.783342004
3712,,,,,,,,,,1.423082829,1.423082829,1.423082829,,,,1.469648552,1.202551842,1.783342004
3756,,,,,,,,,,,,,1.783342004,1.783342004,1.783342004,1.466161919,1.202551842,1.783342004
3759,1.274467587,1.274467587,1.274467587,,,,,,,,,,,,,1.341438627,1.159725547,1.664798498
