Step,nbafl-avg,nbafl-min,nbafl-max,adaclip1-avg,adaclip1-min,adaclip1-max,fixdps-avg,fixdps-min,fixdps-max,mapas-avg,mapas-min,mapas-max
7038,3.954338957,3.784143849,4.047931665,3.182277807,3.173914833,3.198513422,2.007339619,1.988720442,2.01903338,2.067391689,2.049382014,2.09198855
7079,3.873039204,3.784143849,4.047931665,3.158475699,3.127107099,3.174405165,1.929383305,1.780396094,2.01903338,2.059204,2.036241436,2.09198855
7082,3.906090607,3.784143849,4.147085874,3.088930309,2.965768994,3.173914833,2.037699302,1.780396094,2.343981369,2.089083535,2.036241436,2.139020618
7088,3.906101928,3.784177812,4.147085874,3.07148229,2.965768994,3.127107099,1.96465362,1.769583397,2.343981369,2.068112124,2.029074317,2.139020618
7096,3.878609374,3.704564437,4.147085874,3.046992435,2.965768994,3.121570776,1.936138207,1.694849855,2.343981369,2.02051704,1.893456184,2.139020618
7153,3.755056284,3.704564437,3.784177812,3.099815191,3.053637535,3.124237264,1.748867297,1.694849855,1.782168638,1.984149648,1.893456184,2.029918443
7157,3.726125294,3.69738484,3.776426604,3.073321495,3.042089686,3.124237264,1.722021871,1.689047121,1.782168638,1.937795286,1.89001123,2.029918443
7184,3.868908237,3.69738484,4.132913266,3.040342862,2.954701635,3.124237264,1.925957838,1.689047121,2.306657755,2.018886134,1.89001123,2.136728728
7190,3.863023861,3.69738484,4.132913266,3.051870327,2.954701635,3.158819659,1.996807809,1.689047121,2.306657755,2.037066158,1.89001123,2.136728728
7194,3.86729928,3.710211099,4.132913266,3.052895804,2.954701635,3.158819659,1.984437701,1.651936794,2.306657755,2.038809685,1.89524181,2.136728728
7198,3.812881366,3.710211099,3.969659524,3.113592835,3.045166119,3.158819659,1.8855825,1.651936794,2.010092155,2.00765062,1.89524181,2.084458517
7241,3.794885159,3.704784855,3.969659524,3.077323659,3.045166119,3.136792727,1.773708373,1.651936794,2.010092155,1.946290053,1.89524181,2.043251533
7263,3.809006293,3.704784855,3.969659524,3.10771799,3.050012132,3.136792727,1.877201838,1.65909617,2.010092155,2.011933862,1.900376816,2.092173236
7272,3.858508355,3.704784855,4.118165709,3.037113526,2.924979336,3.136349111,1.963019962,1.65909617,2.267546528,2.034752536,1.900376816,2.111707555
7274,3.87953925,3.7525745,4.118165709,3.067218377,2.924979336,3.140326685,2.06103682,1.953146743,2.267546528,2.088933323,2.06291918,2.111707555
7312,3.889228843,3.767877542,4.118165709,3.059550472,2.924979336,3.140326685,1.98938662,1.747466588,2.267546528,2.063097487,2.014665728,2.111707555
7348,3.751797091,3.705870452,3.781643279,3.096108968,3.034654822,3.140326685,1.774132212,1.621783305,1.953146743,1.991755453,1.897681451,2.06291918
7350,3.882122577,3.705870452,4.158853999,3.034753605,2.956260596,3.113345395,1.872012143,1.621783305,2.246786536,2.009633752,1.897681451,2.116554076
7351,3.882130829,3.705870452,4.158853999,3.03027383,2.956260596,3.099906073,1.87041201,1.621783305,2.246786536,2.010706268,1.897681451,2.116554076
7373,3.897947459,3.753320344,4.158853999,3.065348461,2.956260596,3.139878716,1.982208806,1.742666187,2.246786536,2.069299691,2.017883277,2.116554076
7421,3.877114279,3.753320344,4.096354458,3.068169532,2.964723807,3.139878716,1.997217815,1.742666187,2.291813563,2.061911904,2.017883277,2.094390716
7456,3.949007807,3.753320344,4.096354458,3.07546274,2.964723807,3.139878716,2.089877066,1.957173695,2.291813563,2.072038038,2.048261679,2.094390716
7464,3.955134145,3.771699356,4.096354458,3.068719542,2.964723807,3.121785696,2.087970308,1.951453421,2.291813563,2.072872343,2.048261679,2.094390716
7471,3.933902254,3.771699356,4.032658785,3.129073528,3.119649123,3.145785766,2.003070999,1.951453421,2.037115635,2.052168913,2.032280427,2.075964633
7507,3.856570657,3.765353829,4.032658785,3.127404212,3.116777747,3.145785766,1.977730851,1.944623497,2.037115635,2.06161676,2.032280427,2.07660522
7542,3.942242248,3.765353829,4.032658785,3.128131774,3.116777747,3.145785766,1.996218103,1.944623497,2.037115635,2.053553595,2.032280427,2.07660522
7602,3.853174061,3.765353829,4.028714131,3.119716313,3.116777747,3.121831808,1.968411663,1.944623497,2.006915178,2.072397757,2.051775138,2.088812913
7616,3.919481973,3.765454222,4.028714131,3.117778523,3.110964378,3.121831808,1.990319718,1.953696313,2.010347663,2.060612505,2.041249465,2.088812913
7635,3.954782877,3.765454222,4.134616843,3.064250108,2.961246562,3.120539383,2.077745086,1.953696313,2.269191283,2.072199741,2.041249465,2.088812913
7654,4.031682099,3.964277567,4.134616843,3.050145481,2.961246562,3.110964378,2.093629756,2.001350323,2.269191283,2.051887755,2.027876958,2.086536844
7690,4.045816887,3.996151887,4.134616843,3.041370247,2.961246562,3.084638675,2.092513094,2.001350323,2.269191283,2.0501254,2.027876958,2.086536844
7694,4.029105936,3.996151887,4.084483988,3.029568527,2.925841403,3.084638675,2.073913788,2.001350323,2.213393364,2.032963206,2.027876958,2.035962398
7757,3.953207732,3.768457276,4.084483988,3.03597651,2.925841403,3.097449452,2.057029972,1.950698875,2.213393364,2.051275471,2.035050262,2.082813753
7776,3.880354722,3.768457276,4.084483988,3.033461313,2.925841403,3.097449452,1.98631504,1.794852881,2.213393364,2.049458122,2.03051035,2.082813753
7796,3.778982693,3.768457276,3.788122902,3.090081249,3.077093083,3.097449452,1.892233434,1.794852881,1.950698875,2.061153705,2.03051035,2.082813753
7825,3.759398125,3.709703572,3.788122902,3.059023393,3.004275885,3.095701211,1.811095019,1.70728363,1.931148544,1.998855007,1.895917659,2.070137013
7840,3.868576097,3.709703572,4.115656817,3.01553974,2.946642124,3.095701211,1.978697367,1.70728363,2.297659928,2.018215545,1.895917659,2.088591962
7881,3.861842808,3.709703572,4.115656817,3.014619685,2.946642124,3.092941047,1.975626261,1.70728363,2.297659928,2.021157239,1.895917659,2.088591962
7907,3.887060957,3.760168036,4.115656817,3.035282114,2.946642124,3.092941047,2.007907661,1.804127829,2.297659928,2.062538382,2.020061089,2.088591962
7948,3.751620656,3.709335914,3.785358019,3.052724104,2.998968096,3.092941047,1.809133448,1.701337288,1.921935226,1.998793072,1.89735603,2.078962095
8004,3.758270742,3.709335914,3.785358019,3.04347782,2.998968096,3.06626317,1.770132826,1.701337288,1.804933362,1.977669831,1.89735603,2.020061089
8036,3.750390049,3.709335914,3.780118295,3.051647615,2.998968096,3.090772553,1.813459957,1.701337288,1.934109221,1.998397498,1.89735603,2.082244089
8038,3.884070212,3.761715939,4.110376403,3.023213153,2.91366471,3.090772553,2.025932396,1.804933362,2.338754604,2.073909261,2.015592375,2.12389132
8040,3.989598408,3.761715939,4.110376403,2.978580718,2.91366471,3.090772553,2.192170532,1.934109221,2.338754604,2.099569937,2.082244089,2.12389132
8052,3.969496813,3.701411155,4.110376403,2.943632367,2.91366471,2.985927501,2.111208495,1.69122311,2.338754604,2.036606126,1.893352654,2.12389132
8109,3.861677223,3.701411155,4.096702882,2.989977387,2.931304891,3.052699769,1.921874941,1.69122311,2.30364777,2.000267629,1.893352654,2.092574403
8131,3.753046001,3.701411155,3.786917633,3.030521759,2.985927501,3.052938007,1.7948079,1.69122311,1.922446645,1.991406481,1.893352654,2.065990959
8142,3.848858891,3.770809215,3.988849823,3.056879272,3.052699769,3.065000039,1.913484871,1.770753944,2.047254024,2.036870156,2.014875831,2.065990959
8159,3.957543883,3.770809215,4.11297261,3.009896947,2.911752795,3.065000039,2.087105547,1.922446645,2.29161597,2.058187713,2.029743678,2.078828504
8163,3.934617423,3.702029834,4.11297261,2.983052119,2.911752795,3.065000039,2.004492924,1.674608779,2.29161597,2.001832762,1.896926106,2.078828504
8234,3.868532994,3.702029834,4.11297261,2.977109007,2.911752795,3.047170704,1.912455625,1.674608779,2.29161597,1.998197649,1.896926106,2.078828504
8235,3.82195552,3.702029834,3.973240186,3.027828728,2.972403522,3.063911958,1.842121901,1.674608779,2.080614799,1.985380005,1.896926106,2.040375572
8237,3.842520148,3.763723719,3.973240186,3.059001476,3.047170704,3.065921766,1.925837308,1.771142126,2.080614799,2.041665623,2.018838339,2.065782958
8258,3.81310574,3.702353316,3.973240186,3.033555538,2.97083289,3.065921766,1.890916672,1.666380218,2.080614799,1.997106209,1.885160095,2.065782958
8284,3.750399572,3.702353316,3.78512168,3.030298302,2.97083289,3.065921766,1.785487252,1.666380218,1.925755,1.985633647,1.885160095,2.065782958
8285,3.755521536,3.702353316,3.78512168,3.031653631,2.97083289,3.069987753,1.781071651,1.666380218,1.912508197,1.988454757,1.885160095,2.074246286
8303,3.781423709,3.779089611,3.78512168,3.063581447,3.054140249,3.069987753,1.862190083,1.764326538,1.912508197,2.04750977,2.005957889,2.074246286
8318,3.752447607,3.698193372,3.780059837,3.033876528,2.965025494,3.069987753,1.831009888,1.670785954,1.912508197,2.00931662,1.891378439,2.074246286
8388,3.749959803,3.698193372,3.780059837,3.027787697,2.965025494,3.066616337,1.828758446,1.670785954,1.909735514,2.006182673,1.891378439,2.064844445
8429,3.824282941,3.698193372,4.003029249,3.015592875,2.965025494,3.051721259,1.870099848,1.670785954,2.033759719,1.986658705,1.891378439,2.064844445
8456,3.825582603,3.70209236,4.003029249,3.014980396,2.963188059,3.051721259,1.868270711,1.665298542,2.033759719,1.985572574,1.888120047,2.064844445
8536,3.805259836,3.70209236,4.003029249,2.985454477,2.963143501,3.030031871,1.790161413,1.665298542,2.033759719,1.923095016,1.877411769,2.003753231
8538,3.797409385,3.70209236,3.979477895,2.99089243,2.963143501,3.046345729,1.78287617,1.665298542,2.011903989,1.927212558,1.877411769,2.01610586
8582,3.817175766,3.7106579,3.979477895,3.017069022,2.963143501,3.046345729,1.870235555,1.671425979,2.011903989,1.985318219,1.877411769,2.062437028
8599,3.938422667,3.761391502,4.074398603,2.992632486,2.889833896,3.046345729,2.096714785,1.927376697,2.350863668,2.060600594,2.01610586,2.103258895
8613,3.941695237,3.761391502,4.074398603,2.994244212,2.889833896,3.051180907,2.096904285,1.927376697,2.350863668,2.063501989,2.024810042,2.103258895
8619,3.922077941,3.702539614,4.074398603,2.964420076,2.889833896,3.051180907,1.992009615,1.612692689,2.350863668,2.002776592,1.88026084,2.103258895
8629,3.899359831,3.702539614,4.006244274,3.001119424,2.952245425,3.051180907,1.877395337,1.612692689,2.012472489,1.981477055,1.88026084,2.039360282
8637,3.825363254,3.702539614,4.006244274,2.997070699,2.952245425,3.039034731,1.842357917,1.612692689,2.007020834,1.994049425,1.88026084,2.062527154
8666,3.92749414,3.767305874,4.008932273,3.026030405,2.999931941,3.039124544,1.97279135,1.90736023,2.007020834,2.042589341,2.025880587,2.062527154
8693,3.967749455,3.767305874,4.12701022,2.977082487,2.853088185,3.039124544,2.122816408,1.90736023,2.45709601,2.070788808,2.025880587,2.123958682
8728,3.975100664,3.789359501,4.12701022,2.973562434,2.853088185,3.039124544,2.092000043,1.814911133,2.45709601,2.052473246,2.00758047,2.123958682
8743,3.97653477,3.789359501,4.12701022,2.961128723,2.853088185,3.028474572,2.085376898,1.814911133,2.45709601,2.039662743,1.987449077,2.123958682
8756,3.834131978,3.699801843,4.013234591,2.992247309,2.946443943,3.028474572,1.810227067,1.631646517,1.984123551,1.956385184,1.874126005,2.00758047
8759,3.823547391,3.699801843,4.013234591,2.996237049,2.946443943,3.040443791,1.847857284,1.631646517,1.984123551,1.970081713,1.874126005,2.048670057
8761,3.845755629,3.699801843,4.079859306,2.95010902,2.863439326,3.040443791,1.954686619,1.631646517,2.304611557,2.015377054,1.874126005,2.123335101
8768,3.847146639,3.703974872,4.079859306,2.947012583,2.863439326,3.040443791,1.951790143,1.622957091,2.304611557,2.014672605,1.872012658,2.123335101
8850,3.929612918,3.703974872,4.079859306,2.944252329,2.863439326,3.032163027,1.974178183,1.622957091,2.304611557,2.009185445,1.872012658,2.123335101
8855,3.947653241,3.703974872,4.133980274,2.942603603,2.858493148,3.032163027,1.983732496,1.622957091,2.333274495,2.011807838,1.872012658,2.131202279
8883,3.946293207,3.69989477,4.133980274,2.940192221,2.858493148,3.032163027,1.979557179,1.610431139,2.333274495,2.012060253,1.872769902,2.131202279
8896,3.873771216,3.69989477,4.133980274,2.937097094,2.858493148,3.022877644,1.917065188,1.610431139,2.333274495,2.004568656,1.872769902,2.131202279
8921,3.85416626,3.69989477,4.075165407,2.944577196,2.880933456,3.022877644,1.918089991,1.610431139,2.336348903,1.98558907,1.872769902,2.074263523
8929,3.855819104,3.704853303,4.075165407,2.945583121,2.880933456,3.022877644,1.918001096,1.610164457,2.336348903,1.984884063,1.87065488,2.074263523
8949,3.848639145,3.704853303,4.075165407,2.945436977,2.880933456,3.02243921,1.957752399,1.610164457,2.336348903,1.99851699,1.87065488,2.074263523
8953,3.752137558,3.704853303,3.785660645,2.989504386,2.932938264,3.02243921,1.782162153,1.610164457,1.926743838,1.976177544,1.87065488,2.050632568
9025,3.773695473,3.765898725,3.785660645,3.018719233,3.013135683,3.02243921,1.889160871,1.809578164,1.931160611,2.038650108,2.007245185,2.058072572
9040,3.751974262,3.700735092,3.785660645,2.985772286,2.923598367,3.020582806,1.785249769,1.615010532,1.931160611,1.978179825,1.869221717,2.058072572
9065,3.751979297,3.700735092,3.78567575,2.984637918,2.923598367,3.020582806,1.786826569,1.615010532,1.931160611,1.980103271,1.869221717,2.058072572
9067,3.755748403,3.700735092,3.78567575,2.980936057,2.923598367,3.009732582,1.744947414,1.615010532,1.814308564,1.963453831,1.869221717,2.013015524
9083,3.87182121,3.780834367,4.048953515,3.006878656,3.001426165,3.009732582,1.871600428,1.805523146,1.994969576,2.005544223,1.995492892,2.013015524
9129,3.872521482,3.780834367,4.048953515,3.003792989,3.000475581,3.009477222,1.862633181,1.787406822,1.994969576,2.003690355,1.995492892,2.008124252
9139,3.993434503,3.787776565,4.143573428,2.957390348,2.870269299,3.001426165,2.007679445,1.787406822,2.240661936,2.023049108,1.995492892,2.066200511
9194,3.992601114,3.787776565,4.143573428,2.96611497,2.870269299,3.027600032,2.013672763,1.787406822,2.240661936,2.026006332,2.004364564,2.066200511
9203,3.988314146,3.774915662,4.143573428,2.96404698,2.870269299,3.027600032,2.071880125,1.962028907,2.240661936,2.041740257,2.004364564,2.066200511
9247,3.84097724,3.701562709,4.046453348,2.977215773,2.909775676,3.027600032,1.88043569,1.666328633,2.012949531,1.978738457,1.877195112,2.054655697
9379,3.748149297,3.701562709,3.774915662,2.965258637,2.909775676,2.994271611,1.865233351,1.666328633,1.967342515,1.992622246,1.877195112,2.054655697
9410,3.75264293,3.701562709,3.788396561,2.964008034,2.909775676,2.991728623,1.810285337,1.666328633,1.967342515,1.977553805,1.877195112,2.046015929
9411,3.781323205,3.767969518,3.788396561,2.992250347,2.990519804,2.994502615,1.858984936,1.797184864,1.967342515,2.021394832,2.008718194,2.046015929
9412,3.758608067,3.699824103,3.788396561,2.962950627,2.903829462,2.994502615,1.759586465,1.669147102,1.81242743,1.967622775,1.884699758,2.009450373
9445,3.858554423,3.699824103,4.08823563,2.922220173,2.868328441,2.994502615,1.931888719,1.669147102,2.314091626,2.00046994,1.884699758,2.107991866
9447,3.854299358,3.699824103,4.08823563,2.922028877,2.868328441,2.993928727,1.965997961,1.669147102,2.314091626,2.019322902,1.884699758,2.107991866
9455,3.883575294,3.77483834,4.08823563,2.951877561,2.868328441,2.993928727,2.002296222,1.778041885,2.314091626,2.058128155,2.001115517,2.107991866
9497,3.784163141,3.77483834,3.78999917,2.988938443,2.979511085,2.993928727,1.827951677,1.778041885,1.914755155,2.020739211,1.995825036,2.06527708
9556,3.904198696,3.787651913,4.134945006,2.941728557,2.852299069,2.993375515,1.950830366,1.778041885,2.283391224,2.024944467,1.995825036,2.077892848
9587,3.902532882,3.782654469,4.134945006,2.93792363,2.852299069,2.981960737,1.996088648,1.791057989,2.283391224,2.041285621,1.995825036,2.077892848
9596,3.98304474,3.782654469,4.134945006,2.948544365,2.852299069,3.011373288,2.089291121,1.91381673,2.283391224,2.047716902,2.01511888,2.077892848
9623,3.976534695,3.782654469,4.115414871,2.936141059,2.815089154,3.011373288,2.091840186,1.91381673,2.291038419,2.03636701,2.01511888,2.050138978
9634,4.045316919,3.98900114,4.115414871,2.950254192,2.815089154,3.024300135,2.130941716,2.031121321,2.291038419,2.024356758,2.014108224,2.04384317
9713,3.963835298,3.787089882,4.115414871,2.940068211,2.815089154,3.024300135,2.022077259,1.744072037,2.291038419,2.015530021,1.988638667,2.04384317
9728,3.934505107,3.787089882,4.027424299,3.003991425,2.980815344,3.024300135,1.925679738,1.744072037,2.031121321,2.003966864,1.988638667,2.014108224
9741,3.83858325,3.701235568,4.027424299,2.957061104,2.883509171,3.006858795,1.806014826,1.672126586,2.001845855,1.956726116,1.872385977,2.009153702
9771,3.95938195,3.701235568,4.149485984,2.9089426,2.836459835,3.006858795,1.963438001,1.672126586,2.216341563,1.989437949,1.872385977,2.086774167
9786,3.870869563,3.701235568,4.149485984,2.897508818,2.836459835,2.972557448,1.937689965,1.672126586,2.216341563,2.001376364,1.872385977,2.086774167
9808,3.971991909,3.761887139,4.149485984,2.939852292,2.836459835,3.010539593,2.034278984,1.924601745,2.216341563,2.047059797,2.009436277,2.086774167
9810,3.82406445,3.705703609,4.004602603,2.955631891,2.883798634,3.010539593,1.848179482,1.658043058,1.961893644,1.975143897,1.871026466,2.044968947
9864,3.833370881,3.705703609,4.004602603,2.955830804,2.883798634,3.010539593,1.798944979,1.658043058,1.961893644,1.959549016,1.871026466,2.009436277
9886,3.887357488,3.705703609,4.166562422,2.883838381,2.794562326,2.973154184,1.879613616,1.658043058,2.203899554,1.989762241,1.871026466,2.100075951
9925,3.906225993,3.762309123,4.166562422,2.909446574,2.794562326,2.973154184,1.970762371,1.776898234,2.203899554,2.045059475,1.998184304,2.100075951
9939,4.018655334,3.762309123,4.166562422,2.858958571,2.794562326,2.960623213,2.11499654,1.931489325,2.209600741,2.078541822,2.03691817,2.100075951
9980,3.862570551,3.698308072,4.127094458,2.885903452,2.821690173,2.960623213,1.931785304,1.654265845,2.209600741,2.002177173,1.870982002,2.098631346
9986,3.869062824,3.698308072,4.127094458,2.886930671,2.821690173,2.96370487,1.870639133,1.654265845,2.209600741,1.986473782,1.870982002,2.098631346
9987,3.831952681,3.698308072,4.015764029,2.938165483,2.87539697,2.97539461,1.801656554,1.654265845,2.002653006,1.95862445,1.870982002,2.01508335
10032,3.833493985,3.702931986,4.015764029,2.938138708,2.875316643,2.97539461,1.80304558,1.658432923,2.002653006,1.959749997,1.874358641,2.01508335
10045,3.834207245,3.702931986,4.015764029,2.937306243,2.875316643,2.97539461,1.804527541,1.658432923,2.002653006,1.961844556,1.874358641,2.01508335
10050,3.729783798,3.702493686,3.783925721,2.903542895,2.874104566,2.961207476,1.684855442,1.643636709,1.752496692,1.910876975,1.862180606,1.996091678
10084,3.817913318,3.702493686,3.967320546,2.93474976,2.874104566,2.968937238,1.8095126,1.643636709,2.032404398,1.95601641,1.862180606,2.009776947
10088,3.809545596,3.702493686,3.967320546,2.936362214,2.874104566,2.968937238,1.868289087,1.643636709,2.032404398,1.973716387,1.862180606,2.049191607
10157,3.915029158,3.758822555,4.018944373,2.967822139,2.966044837,2.968937238,1.985692103,1.928826153,2.032404398,2.013515321,1.981577409,2.049191607
10173,3.852664461,3.758822555,4.018944373,2.964142439,2.95789814,2.968484341,1.892064268,1.751520894,1.995845758,2.004165093,1.981577409,2.049191607
10197,3.978198304,3.780226456,4.135424083,2.912211987,2.810253481,2.968484341,1.997756758,1.751520894,2.245903622,2.015730824,1.981577409,2.083888801
10220,3.900797524,3.780226456,4.135424083,2.907750098,2.810253481,2.95789814,1.919885778,1.751520894,2.245903622,2.019575516,1.981726263,2.083888801
10231,3.873687364,3.698895976,4.135424083,2.879714349,2.810253481,2.955098673,1.885734495,1.649067045,2.245903622,1.981260371,1.866780829,2.083888801
10250,3.756509772,3.698895976,3.786742033,2.925872465,2.873790893,2.955098673,1.709528375,1.649067045,1.762232818,1.947287975,1.866780829,1.993111483
10264,3.83229674,3.698895976,4.014102936,2.933904142,2.873790893,2.979193706,1.785762777,1.649067045,1.990936026,1.95481258,1.866780829,2.015685295
10295,3.849099846,3.749305295,4.014102936,2.959737178,2.948727828,2.979193706,1.883844437,1.71728526,1.990936026,2.015510016,1.981971614,2.048873139
10330,3.959166623,3.749305295,4.114091639,2.926838216,2.850030944,2.979193706,2.075556931,1.943312026,2.29242274,2.038343856,2.015685295,2.050473132
10336,3.990814656,3.749305295,4.114091639,2.868129355,2.803067122,2.95129,2.174051743,1.943312026,2.29242274,2.057402818,2.048873139,2.072862182
10339,4.003099011,3.786158359,4.114091639,2.866969552,2.803067122,2.947810589,2.10070709,1.723278068,2.29242274,2.033123815,1.976036132,2.072862182
10375,3.894699305,3.786158359,4.109047035,2.900222619,2.803067122,2.949790145,1.907959366,1.714179567,2.286420462,2.011540641,1.976036132,2.072862182
10392,3.903607337,3.786158359,4.135771131,2.908638616,2.828315114,2.949790145,1.902677492,1.714179567,2.27057484,2.008199741,1.976036132,2.062839483
10450,3.879751897,3.714592041,4.135771131,2.873867296,2.828315114,2.949790145,1.884124018,1.667617647,2.27057484,1.972603467,1.869247309,2.062839483
10475,3.87854339,3.714592041,4.135771131,2.871953927,2.828315114,2.944050037,1.880104968,1.667617647,2.27057484,1.971179789,1.869247309,2.062839483
10493,3.837593861,3.714592041,4.012922544,2.923439057,2.84349663,2.982770504,1.783891284,1.667617647,1.981933789,1.957139594,1.869247309,2.020718899
10513,3.960861711,3.785267,4.084395589,2.908326217,2.79815811,2.982770504,1.996371307,1.702122416,2.305057715,2.026869936,1.981452575,2.078438336
10533,3.960088732,3.782948062,4.084395589,2.905629182,2.79815811,2.982770504,1.993938385,1.694823651,2.305057715,2.025021056,1.975905934,2.078438336
10547,3.883832132,3.782948062,4.084395589,2.890358579,2.79815811,2.936958695,1.89894213,1.694823651,2.305057715,2.010659941,1.975905934,2.078438336
10576,3.843411833,3.782948062,3.963134692,2.944252806,2.93595893,2.959840793,1.784703273,1.694823651,1.962341144,1.989193868,1.975905934,2.014040116
10616,3.818833717,3.709213713,3.963134692,2.913121723,2.842565682,2.959840793,1.771754974,1.655978754,1.962341144,1.951036552,1.861433986,2.014040116
10617,3.933181065,3.709213713,4.127194791,2.846462405,2.73698074,2.959840793,1.961488453,1.655978754,2.266145463,1.970307039,1.861433986,2.035447017
10657,3.875429761,3.709213713,4.127194791,2.839184911,2.73698074,2.938008311,1.86099102,1.655978754,2.266145463,1.958210351,1.861433986,2.035447017
10658,3.895363087,3.769013691,4.127194791,2.864484191,2.73698074,2.938008311,1.959542446,1.660848842,2.266145463,2.019993806,1.977750051,2.046784348
10684,3.894099178,3.769013691,4.123403063,2.87444652,2.766867728,2.938008311,1.951238049,1.660848842,2.241232274,2.028112533,1.977750051,2.059803198
10687,3.888512854,3.769013691,4.123403063,2.86880288,2.766867728,2.921077391,2.054137559,1.951633032,2.241232274,2.047905293,2.037128333,2.059803198
10698,3.869765311,3.712771063,4.123403063,2.840394911,2.766867728,2.921077391,1.954457248,1.652592097,2.241232274,1.985898672,1.860764485,2.059803198
10735,3.757861362,3.712771063,3.787691216,2.895162102,2.833239615,2.931169301,1.766985475,1.652592097,1.969547373,1.956671549,1.860764485,2.037128333
10772,3.838424651,3.712771063,4.014811675,2.913043478,2.833239615,2.974721517,1.779174772,1.652592097,2.006115265,1.950282426,1.860764485,2.017960964
10773,3.835942038,3.705323225,4.014811675,2.912245106,2.830844501,2.974721517,1.772715338,1.633213793,2.006115265,1.955908709,1.877643337,2.017960964
10806,3.831951807,3.705323225,4.014811675,2.90506471,2.830844501,2.974721517,1.856397151,1.633213793,2.006115265,1.980870818,1.877643337,2.047008152
10816,3.754739736,3.705323225,3.78317546,2.889449554,2.830844501,2.927876048,1.744132249,1.633213793,1.929862395,1.967323019,1.877643337,2.047008152
10828,3.753933639,3.702904935,3.78317546,2.889786246,2.831854576,2.927876048,1.74721644,1.642466367,1.929862395,1.960623161,1.857543765,2.047008152
10860,3.835904971,3.702904935,4.021634518,2.90198884,2.831854576,2.946235895,1.779099769,1.642466367,2.02551238,1.951119488,1.857543765,2.018497131
10877,3.809506106,3.702904935,4.021634518,2.86841153,2.827144118,2.946235895,1.764940757,1.626843523,2.02551238,1.913283413,1.857543765,2.018497131
10910,3.911597542,3.703978864,4.021634518,2.906593594,2.827144118,2.946400771,1.886213925,1.626843523,2.02551238,1.962327847,1.863809343,2.018497131
10930,3.809808192,3.703978864,4.009179244,2.864645642,2.820392037,2.946400771,1.754410727,1.626843523,2.006285872,1.910942309,1.863809343,2.004677066
10952,3.912005657,3.716266467,4.01057126,2.906453694,2.820392037,2.952568274,1.890973257,1.630102785,2.036531112,1.95863714,1.864340516,2.006893837
10965,3.832348999,3.716266467,4.01057126,2.894548141,2.820392037,2.952568274,1.874392181,1.630102785,2.036531112,1.971192853,1.864340516,2.042344205
10985,3.855089932,3.770209271,4.01057126,2.927442735,2.910684113,2.952568274,1.893882545,1.688573879,2.036531112,2.007035997,1.971869948,2.042344205
10991,3.753710361,3.706432547,3.784489266,2.88397999,2.82218004,2.919075819,1.760561764,1.636568767,1.956542645,1.956704141,1.855898271,2.042344205
10993,3.831530595,3.706432547,4.003669971,2.901701968,2.82218004,2.963850046,1.782353898,1.636568767,2.021919049,1.9441033,1.855898271,2.004541681
11006,3.830826088,3.706432547,4.003669971,2.897970538,2.82218004,2.963850046,1.775511981,1.636568767,2.021919049,1.942891215,1.855898271,2.004541681
11047,3.926822938,3.782375746,4.003669971,2.931648343,2.907881527,2.963850046,1.905578659,1.668048128,2.026768801,1.991831198,1.968233691,2.004541681
11056,3.853474713,3.782375746,3.994423096,2.916862038,2.907881527,2.923213457,1.787780127,1.668048128,2.026768801,1.976352768,1.958106391,2.002718222
11115,3.854466675,3.783625296,3.994423096,2.913686614,2.898355255,2.923213457,1.886507975,1.668523452,2.026768801,2.004828222,1.958106391,2.053660052
11131,3.756430754,3.700315334,3.785351633,2.880222134,2.822820017,2.91949113,1.744828275,1.601729701,1.964231674,1.95657594,1.857961378,2.053660052
11145,3.865612905,3.700315334,4.111171749,2.830156513,2.769294266,2.898355255,1.966627793,1.601729701,2.333922004,1.986930569,1.857961378,2.053660052
11154,3.976711679,3.700315334,4.118647953,2.786995023,2.768870786,2.822820017,2.099705613,1.601729701,2.363465134,1.976193357,1.857961378,2.049170278
11175,4.073817119,3.991631655,4.118647953,2.829480103,2.768870786,2.950275256,2.239778843,2.021949392,2.363465134,2.026561073,2.009064528,2.049170278
11219,4.076986974,3.991631655,4.120681313,2.824646311,2.754792893,2.950275256,2.254993444,2.021949392,2.379565806,2.020721977,2.009064528,2.03165299
11263,4.043115804,3.991631655,4.120681313,2.87541829,2.754792893,2.950275256,2.143711084,2.021949392,2.379565806,2.014687553,2.003345141,2.03165299
11280,4.094951757,4.017034445,4.147139513,2.806413022,2.743259452,2.921186722,2.233738529,2.029618055,2.379565806,2.00273787,1.973215479,2.03165299
11326,4.069453945,4.017034445,4.147139513,2.867694852,2.743259452,2.938638381,2.130459998,2.029618055,2.292031724,1.990899251,1.973215479,2.003345141
11358,4.115681629,4.044187876,4.155717499,2.836491673,2.743259452,2.938638381,2.270188297,2.069730215,2.448802952,2.009589845,1.973215479,2.059416924
11367,4.06678953,4.000463217,4.155717499,2.899782315,2.827577186,2.938638381,2.179225783,2.01914418,2.448802952,2.02425922,1.996137133,2.059416924
11428,3.953583132,3.70456868,4.155717499,2.856273469,2.808111843,2.933131377,2.038208467,1.646678269,2.448802952,1.979661234,1.862343175,2.059416924
11440,3.822623799,3.70456868,4.000463217,2.878657983,2.808111843,2.933131377,1.882196933,1.646678269,2.01914418,1.974965126,1.862343175,2.045328602
