Step,"Group: femnist - Client #1, train_avg_loss","Group: femnist - Client #1, train_avg_loss__MIN","Group: femnist - Client #1, train_avg_loss__MAX","Group: femnist - Client #2, train_avg_loss","Group: femnist - Client #2, train_avg_loss__MIN","Group: femnist - Client #2, train_avg_loss__MAX","Group: femnist - Client #3, train_avg_loss","Group: femnist - Client #3, train_avg_loss__MIN","Group: femnist - Client #3, train_avg_loss__MAX","Group: femnist - Client #4, train_avg_loss","Group: femnist - Client #4, train_avg_loss__MIN","Group: femnist - Client #4, train_avg_loss__MAX","Group: femnist - Client #5, train_avg_loss","Group: femnist - Client #5, train_avg_loss__MIN","Group: femnist - Client #5, train_avg_loss__MAX",avg,min,max
1736,,,,3.226063013,3.226063013,3.226063013,,,,,,,,,,3.324692345,3.191185474,3.511380672
1745,,,,,,,,,,,,,3.191185474,3.191185474,3.191185474,3.363528872,3.191185474,3.511380672
1769,3.511380672,3.511380672,3.511380672,,,,,,,,,,,,,3.410536146,3.235271215,3.511380672
1770,,,,,,,3.235271215,3.235271215,3.235271215,,,,,,,3.370238352,3.235271215,3.459561348
1774,,,,,,,,,,3.459561348,3.459561348,3.459561348,,,,3.347749996,3.122829437,3.459561348
1785,,,,3.420245647,3.420245647,3.420245647,,,,,,,,,,3.284160709,3.122829437,3.426221848
1806,,,,,,,3.426221848,3.426221848,3.426221848,,,,,,,3.28312912,3.122829437,3.426221848
1820,,,,3.309891701,3.309891701,3.309891701,,,,,,,,,,3.270065975,3.122829437,3.4150877
1835,,,,,,,,,,,,,3.122829437,3.122829437,3.122829437,3.289731216,3.122829437,3.4150877
1853,,,,,,,3.141614914,3.141614914,3.141614914,,,,,,,3.342118311,3.141614914,3.4150877
1891,3.4150877,3.4150877,3.4150877,,,,,,,,,,,,,3.374157238,3.301809549,3.4150877
1898,,,,,,,,,,,,,3.360906124,3.360906124,3.360906124,3.343915939,3.263881207,3.408217907
1934,,,,3.408217907,3.408217907,3.408217907,,,,,,,,,,3.351664495,3.263881207,3.408217907
1965,,,,3.38476491,3.38476491,3.38476491,,,,,,,,,,3.315676928,3.228280067,3.399648905
1967,3.301809549,3.301809549,3.301809549,,,,,,,,,,,,,3.248961973,3.051190138,3.399648905
