Step,"Group: femnist - Client #96, train_avg_loss","Group: femnist - Client #96, train_avg_loss__MIN","Group: femnist - Client #96, train_avg_loss__MAX","Group: femnist - Client #58, train_avg_loss","Group: femnist - Client #58, train_avg_loss__MIN","Group: femnist - Client #58, train_avg_loss__MAX","Group: femnist - Client #99, train_avg_loss","Group: femnist - Client #99, train_avg_loss__MIN","Group: femnist - Client #99, train_avg_loss__MAX","Group: femnist - Client #56, train_avg_loss","Group: femnist - Client #56, train_avg_loss__MIN","Group: femnist - Client #56, train_avg_loss__MAX","Group: femnist - Client #71, train_avg_loss","Group: femnist - Client #71, train_avg_loss__MIN","Group: femnist - Client #71, train_avg_loss__MAX",avg,min,max
1213,,,,,,,,,,3.178365231,3.178365231,3.178365231,,,,3.257065153,3.166281223,3.379693508
1231,3.271683455,3.271683455,3.271683455,,,,,,,,,,,,,3.306498241,3.166281223,3.425530672
1267,,,,,,,,,,3.166281223,3.166281223,3.166281223,,,,3.289970303,3.166281223,3.425530672
1275,,,,3.379693508,3.379693508,3.379693508,,,,,,,,,,3.305420208,3.18904376,3.425530672
1284,,,,,,,3.289302349,3.289302349,3.289302349,,,,,,,3.269694614,3.18904376,3.425530672
1285,3.425530672,3.425530672,3.425530672,,,,,,,,,,,,,3.217086506,3.026261806,3.425530672
1316,3.18904376,3.18904376,3.18904376,,,,,,,,,,,,,3.159160089,3.026261806,3.24353075
1352,3.24353075,3.24353075,3.24353075,,,,,,,,,,,,,3.12615242,3.024005413,3.24353075
1370,,,,,,,,,,3.20106554,3.20106554,3.20106554,,,,3.151578903,3.024005413,3.370663166
1372,,,,3.026261806,3.026261806,3.026261806,,,,,,,,,,3.136875296,3.024005413,3.370663166
1379,,,,,,,3.13589859,3.13589859,3.13589859,,,,,,,3.13613596,3.022565126,3.370663166
1391,,,,,,,,,,,,,3.024005413,3.024005413,3.024005413,3.133472586,3.022565126,3.370663166
1429,,,,,,,3.370663166,3.370663166,3.370663166,,,,,,,3.124682522,2.980055094,3.370663166
1447,3.127547503,3.127547503,3.127547503,,,,,,,,,,,,,3.056404114,2.980055094,3.127547503
1455,,,,,,,,,,3.022565126,3.022565126,3.022565126,,,,3.057450962,2.980055094,3.132781744
1459,,,,,,,3.12258172,3.12258172,3.12258172,,,,,,,3.119390154,2.980055094,3.332261086
1465,,,,,,,,,,,,,2.980055094,2.980055094,2.980055094,3.118534613,2.980055094,3.332261086
1494,,,,,,,,,,3.029271126,3.029271126,3.029271126,,,,3.133589315,3.029271126,3.332261086
1524,3.132781744,3.132781744,3.132781744,,,,,,,,,,,,,3.168637323,3.055328608,3.332261086
1535,,,,3.332261086,3.332261086,3.332261086,,,,,,,,,,3.17880764,3.055328608,3.332261086
1543,,,,,,,3.118304014,3.118304014,3.118304014,,,,,,,3.110259914,2.989522457,3.204511166
1563,3.055328608,3.055328608,3.055328608,,,,,,,,,,,,,3.062889528,2.881452084,3.204511166
1574,,,,,,,3.204511166,3.204511166,3.204511166,,,,,,,3.06828289,2.881452084,3.204511166
1590,,,,3.183633327,3.183633327,3.183633327,,,,,,,,,,3.053810835,2.881452084,3.183633327
1603,2.989522457,2.989522457,2.989522457,,,,,,,,,,,,,3.000539017,2.881452084,3.132150888
1615,,,,,,,,,,2.881452084,2.881452084,2.881452084,,,,3.022478104,2.881452084,3.132150888
1625,,,,,,,3.082295418,3.082295418,3.082295418,,,,,,,3.018850565,2.86331439,3.132150888
