Step,"Group: femnist - Client #13, train_avg_loss","Group: femnist - Client #13, train_avg_loss__MIN","Group: femnist - Client #13, train_avg_loss__MAX","Group: femnist - Client #19, train_avg_loss","Group: femnist - Client #19, train_avg_loss__MIN","Group: femnist - Client #19, train_avg_loss__MAX","Group: femnist - Client #50, train_avg_loss","Group: femnist - Client #50, train_avg_loss__MIN","Group: femnist - Client #50, train_avg_loss__MAX","Group: femnist - Client #18, train_avg_loss","Group: femnist - Client #18, train_avg_loss__MIN","Group: femnist - Client #18, train_avg_loss__MAX","Group: femnist - Client #33, train_avg_loss","Group: femnist - Client #33, train_avg_loss__MIN","Group: femnist - Client #33, train_avg_loss__MAX",avg,min,max
1531,,,,1.823603392,1.823603392,1.823603392,,,,,,,,,,1.61100049,1.408801913,1.823603392
1536,,,,,,,,,,,,,1.515239358,1.515239358,1.515239358,1.533491683,1.408801913,1.818320036
1547,,,,,,,,,,1.818320036,1.818320036,1.818320036,,,,1.518270516,1.408801913,1.818320036
1553,,,,,,,1.489037752,1.489037752,1.489037752,,,,,,,1.445380735,1.408801913,1.489037752
1568,,,,1.408801913,1.408801913,1.408801913,,,,,,,,,,1.514864302,1.408801913,1.836455584
1582,,,,,,,,,,1.436059356,1.436059356,1.436059356,,,,1.568563437,1.436059356,1.836455584
1584,,,,,,,,,,,,,1.439133525,1.439133525,1.439133525,1.604011154,1.439133525,1.836455584
1592,1.453871131,1.453871131,1.453871131,,,,,,,,,,,,,1.616434956,1.453871131,1.836455584
1597,,,,,,,1.836455584,1.836455584,1.836455584,,,,,,,1.618020368,1.461798191,1.836455584
1599,,,,1.677297592,1.677297592,1.677297592,,,,,,,,,,1.623696756,1.461798191,1.864837527
1638,,,,,,,1.613297939,1.613297939,1.613297939,,,,,,,1.592491341,1.461798191,1.864837527
1639,1.501252532,1.501252532,1.501252532,,,,,,,,,,,,,1.63023057,1.461798191,1.864837527
1652,,,,,,,,,,1.461798191,1.461798191,1.461798191,,,,1.619463587,1.447417617,1.864837527
1654,,,,1.864837527,1.864837527,1.864837527,,,,,,,,,,1.661032939,1.447417617,1.864837527
1661,,,,,,,,,,,,,1.521270514,1.521270514,1.521270514,1.611400938,1.447417617,1.801994085
1669,,,,,,,1.801994085,1.801994085,1.801994085,,,,,,,1.602491355,1.447417617,1.801994085
1683,1.447417617,1.447417617,1.447417617,,,,,,,,,,,,,1.492869139,1.253883004,1.669644952
1685,,,,1.669644952,1.669644952,1.669644952,,,,,,,,,,1.511195731,1.253883004,1.669644952
1688,,,,,,,,,,1.616677523,1.616677523,1.616677523,,,,1.41728785,1.200105548,1.616677523
1696,,,,,,,,,,,,,1.476722598,1.476722598,1.476722598,1.379060745,1.200105548,1.539050579
1720,1.253883004,1.253883004,1.253883004,,,,,,,,,,,,,1.385765815,1.200105548,1.539050579
1725,,,,,,,,,,1.539050579,1.539050579,1.539050579,,,,1.417672181,1.200105548,1.539050579
1732,,,,,,,1.200105548,1.200105548,1.200105548,,,,,,,1.435226226,1.200105548,1.626820803
1735,,,,1.425541997,1.425541997,1.425541997,,,,,,,,,,1.479965067,1.413414836,1.626820803
1750,1.510247946,1.510247946,1.510247946,,,,,,,,,,,,,1.423080254,1.14111793,1.626820803
1761,,,,,,,,,,,,,1.413414836,1.413414836,1.413414836,1.34545908,1.122142076,1.626820803
1762,,,,,,,,,,1.626820803,1.626820803,1.626820803,,,,1.364649391,1.122142076,1.626820803
1769,,,,1.423799753,1.423799753,1.423799753,,,,,,,,,,1.404454231,1.122142076,1.825845003
1795,,,,,,,,,,1.14111793,1.14111793,1.14111793,,,,1.400283146,1.122142076,1.825845003
1804,1.122142076,1.122142076,1.122142076,,,,,,,,,,,,,1.414611435,1.122142076,1.825845003
1807,,,,,,,,,,,,,1.509366393,1.509366393,1.509366393,1.508586168,1.212759376,1.825845003
1809,,,,,,,1.825845003,1.825845003,1.825845003,,,,,,,1.483428168,1.212759376,1.825845003
1834,1.402944326,1.402944326,1.402944326,,,,,,,,,,,,,1.470345616,1.212759376,1.760432243
1841,,,,,,,,,,1.212759376,1.212759376,1.212759376,,,,1.509265757,1.212759376,1.760432243
