Step,"Group: femnist - Client #1, train_avg_loss","Group: femnist - Client #1, train_avg_loss__MIN","Group: femnist - Client #1, train_avg_loss__MAX","Group: femnist - Client #2, train_avg_loss","Group: femnist - Client #2, train_avg_loss__MIN","Group: femnist - Client #2, train_avg_loss__MAX","Group: femnist - Client #3, train_avg_loss","Group: femnist - Client #3, train_avg_loss__MIN","Group: femnist - Client #3, train_avg_loss__MAX","Group: femnist - Client #4, train_avg_loss","Group: femnist - Client #4, train_avg_loss__MIN","Group: femnist - Client #4, train_avg_loss__MAX","Group: femnist - Client #5, train_avg_loss","Group: femnist - Client #5, train_avg_loss__MIN","Group: femnist - Client #5, train_avg_loss__MAX",avg,min,max
12627,,,,,,,,,,1.006483197,1.006483197,1.006483197,,,,1.030455351,0.78410238,1.220328093
12629,,,,1.220328093,1.220328093,1.220328093,,,,,,,,,,1.015561581,0.78410238,1.220328093
12668,,,,1.183677316,1.183677316,1.183677316,,,,,,,,,,1.03792932,0.78410238,1.332166791
12690,,,,,,,,,,0.78410238,0.78410238,0.78410238,,,,1.073924041,0.78410238,1.363650918
12700,,,,,,,0.957685769,0.957685769,0.957685769,,,,,,,1.135149491,0.932014346,1.363650918
12750,,,,,,,,,,0.932014346,0.932014346,0.932014346,,,,1.19397583,0.932014346,1.363650918
12765,,,,1.332166791,1.332166791,1.332166791,,,,,,,,,,1.215669966,1.040485024,1.363650918
12801,,,,,,,,,,,,,1.363650918,1.363650918,1.363650918,1.181965685,1.040485024,1.363650918
12811,,,,,,,1.09022963,1.09022963,1.09022963,,,,,,,1.131092048,1.040485024,1.251817465
12871,,,,,,,,,,,,,1.251817465,1.251817465,1.251817465,1.098020172,0.924870253,1.251817465
12872,1.040485024,1.040485024,1.040485024,,,,,,,,,,,,,1.085067034,0.924870253,1.187051773
12928,,,,,,,1.163645387,1.163645387,1.163645387,,,,,,,1.132674336,0.924870253,1.278521538
12936,,,,,,,,,,1.109282732,1.109282732,1.109282732,,,,1.187771177,0.924870253,1.439129591
12984,,,,,,,,,,0.924870253,0.924870253,0.924870253,,,,1.178595161,0.924870253,1.439129591
12992,,,,,,,,,,,,,1.187051773,1.187051773,1.187051773,1.259649396,1.063402653,1.439129591
13019,,,,,,,1.278521538,1.278521538,1.278521538,,,,,,,1.223393655,1.005773067,1.439129591
13022,,,,,,,,,,,,,1.439129591,1.439129591,1.439129591,1.169268584,1.005773067,1.439129591
13037,1.063402653,1.063402653,1.063402653,,,,,,,,,,,,,1.106604457,1.005773067,1.330141425
13060,,,,1.330141425,1.330141425,1.330141425,,,,,,,,,,1.148236489,1.005773067,1.330141425
13076,,,,,,,1.005773067,1.005773067,1.005773067,,,,,,,1.099345016,1.005773067,1.271562815
13100,1.007896185,1.007896185,1.007896185,,,,,,,,,,,,,1.182628679,1.007896185,1.422191381
13104,,,,,,,,,,,,,1.125808954,1.125808954,1.125808954,1.191402698,1.051766276,1.422191381
13111,,,,,,,1.271562815,1.271562815,1.271562815,,,,,,,1.210523605,1.051766276,1.422191381
13149,,,,,,,1.085684061,1.085684061,1.085684061,,,,,,,1.146326053,0.950575054,1.422191381
13153,,,,,,,,,,,,,1.422191381,1.422191381,1.422191381,1.174619567,0.950575054,1.422191381
13161,1.051766276,1.051766276,1.051766276,,,,,,,,,,,,,1.074224496,0.920216024,1.227151632
13164,,,,,,,,,,1.221413493,1.221413493,1.221413493,,,,1.087248349,0.920216024,1.227151632
13189,,,,,,,,,,,,,0.950575054,0.950575054,0.950575054,1.099049997,0.920216024,1.280421734
13205,,,,,,,1.227151632,1.227151632,1.227151632,,,,,,,1.090656114,0.908605635,1.280421734
13223,0.920216024,0.920216024,0.920216024,,,,,,,,,,,,,1.04934423,0.908605635,1.280421734
13228,,,,1.116885543,1.116885543,1.116885543,,,,,,,,,,1.106872737,0.908605635,1.280421734
13257,,,,,,,,,,1.280421734,1.280421734,1.280421734,,,,1.124850857,0.908605635,1.280421734
13274,,,,0.908605635,0.908605635,0.908605635,,,,,,,,,,1.056140208,0.908605635,1.207858562
13289,1.020592213,1.020592213,1.020592213,,,,,,,,,,,,,1.127815473,0.936868489,1.266981959
13335,,,,,,,,,,1.207858562,1.207858562,1.207858562,,,,1.110222816,0.93262893,1.266981959
13357,,,,,,,1.206776142,1.206776142,1.206776142,,,,,,,1.049219537,0.902842164,1.266981959
13378,0.936868489,0.936868489,0.936868489,,,,,,,,,,,,,1.020331883,0.902842164,1.266981959
13403,,,,,,,1.266981959,1.266981959,1.266981959,,,,,,,1.034644878,0.902842164,1.266981959
13409,,,,0.93262893,0.93262893,0.93262893,,,,,,,,,,1.044161355,0.902842164,1.314564347
13444,0.902842164,0.902842164,0.902842164,,,,,,,,,,,,,1.097366047,0.902842164,1.314564347
13460,,,,1.062337875,1.062337875,1.062337875,,,,,,,,,,1.150242162,1.008433461,1.314564347
13479,,,,,,,,,,,,,1.008433461,1.008433461,1.008433461,1.151028252,1.008433461,1.314564347
13503,,,,,,,1.314564347,1.314564347,1.314564347,,,,,,,1.14468658,0.976725101,1.314564347
13522,1.198652387,1.198652387,1.198652387,,,,,,,,,,,,,1.128641272,0.976725101,1.234337807
13541,,,,,,,1.167222738,1.167222738,1.167222738,,,,,,,1.078517461,0.948033333,1.234337807
13550,,,,1.066268325,1.066268325,1.066268325,,,,,,,,,,1.052008915,0.948033333,1.234337807
13559,,,,,,,,,,,,,0.976725101,0.976725101,0.976725101,1.010342968,0.857938588,1.234337807
13569,1.234337807,1.234337807,1.234337807,,,,,,,,,,,,,1.006714678,0.857938588,1.234337807
13580,,,,,,,,,,0.948033333,0.948033333,0.948033333,,,,0.986874413,0.857938588,1.135136485
13597,,,,1.034680009,1.034680009,1.034680009,,,,,,,,,,1.005863428,0.857938588,1.135136485
13668,,,,0.857938588,0.857938588,0.857938588,,,,,,,,,,1.003832698,0.857938588,1.135136485
13689,0.958583653,0.958583653,0.958583653,,,,,,,,,,,,,1.052447951,0.958583653,1.135136485
13711,,,,,,,1.135136485,1.135136485,1.135136485,,,,,,,1.080345082,1.024526358,1.135136485
13742,,,,,,,,,,1.042978406,1.042978406,1.042978406,,,,1.036114633,0.913984239,1.101014853
13771,1.024526358,1.024526358,1.024526358,,,,,,,,,,,,,1.042807543,0.913984239,1.101014853
13773,,,,1.101014853,1.101014853,1.101014853,,,,,,,,,,1.139245713,0.913984239,1.506717205
13778,,,,,,,1.09806931,1.09806931,1.09806931,,,,,,,1.139384234,0.913984239,1.506717205
13840,0.913984239,0.913984239,0.913984239,,,,,,,,,,,,,1.160132468,0.913984239,1.506717205
13865,,,,,,,,,,,,,1.076442957,1.076442957,1.076442957,1.141211307,0.819378436,1.506717205
13880,,,,,,,1.506717205,1.506717205,1.506717205,,,,,,,1.148695719,0.819378436,1.506717205
13928,,,,,,,,,,1.101707458,1.101707458,1.101707458,,,,1.119494617,0.819378436,1.360711694
13965,,,,,,,,,,1.201810479,1.201810479,1.201810479,,,,1.087395847,0.819378436,1.360711694
13980,,,,,,,,,,,,,0.819378436,0.819378436,0.819378436,1.121682465,0.819378436,1.37324357
14002,1.113865018,1.113865018,1.113865018,,,,,,,,,,,,,1.148084652,0.941213608,1.37324357
14013,,,,,,,,,,,,,1.360711694,1.360711694,1.360711694,1.14611696,0.941213608,1.37324357
14041,,,,0.941213608,0.941213608,0.941213608,,,,,,,,,,1.039557743,0.827915609,1.37324357
14052,,,,,,,,,,,,,1.37324357,1.37324357,1.37324357,1.104944396,0.827915609,1.37324357
14087,,,,,,,,,,,,,0.951389372,0.951389372,0.951389372,1.024328303,0.827915609,1.268146873
14109,,,,,,,,,,1.104026556,1.104026556,1.104026556,,,,1.003208423,0.827915609,1.268146873
14135,,,,,,,,,,,,,0.827915609,0.827915609,0.827915609,0.926938128,0.722675085,1.268146873
14190,,,,,,,1.268146873,1.268146873,1.268146873,,,,,,,1.020624363,0.722675085,1.296346784
14227,0.970163107,0.970163107,0.970163107,,,,,,,,,,,,,0.945699739,0.722675085,1.296346784
14238,,,,,,,,,,,,,0.845789969,0.845789969,0.845789969,0.913911426,0.722675085,1.296346784
14246,,,,,,,,,,0.722675085,0.722675085,0.722675085,,,,0.935788667,0.722675085,1.296346784
14262,,,,1.296346784,1.296346784,1.296346784,,,,,,,,,,1.037889564,0.81122154,1.296346784
14296,,,,,,,,,,0.893523753,0.893523753,0.893523753,,,,1.014460003,0.81122154,1.233179569
14326,,,,,,,,,,0.81122154,0.81122154,0.81122154,,,,1.021417129,0.81122154,1.233179569
14348,0.955176175,0.955176175,0.955176175,,,,,,,,,,,,,1.096766162,0.928309381,1.233179569
14404,,,,,,,1.233179569,1.233179569,1.233179569,,,,,,,1.130237091,0.928309381,1.233179569
14406,,,,,,,,,,,,,1.17919898,1.17919898,1.17919898,1.085715616,0.928309381,1.187966704
14416,,,,,,,,,,0.928309381,0.928309381,0.928309381,,,,1.073239577,0.928309381,1.187966704
14447,,,,1.187966704,1.187966704,1.187966704,,,,,,,,,,1.115829039,1.010572195,1.187966704
14493,1.122530818,1.122530818,1.122530818,,,,,,,,,,,,,1.160480046,1.010572195,1.411221743
14512,,,,,,,,,,1.010572195,1.010572195,1.010572195,,,,1.14816401,1.010572195,1.411221743
14571,,,,,,,,,,,,,1.116818786,1.116818786,1.116818786,1.136568534,0.952594817,1.411221743
14577,1.14125669,1.14125669,1.14125669,,,,,,,,,,,,,1.106758928,0.952594817,1.411221743
14605,,,,,,,,,,,,,1.411221743,1.411221743,1.411221743,1.097759891,0.952594817,1.411221743
14612,,,,1.060950637,1.060950637,1.060950637,,,,,,,,,,1.032901049,0.952594817,1.096261501
14665,,,,,,,0.952594817,0.952594817,0.952594817,,,,,,,1.089458179,0.952594817,1.343736291
14686,,,,0.967770755,0.967770755,0.967770755,,,,,,,,,,1.128859842,0.967770755,1.343736291
14703,,,,,,,,,,,,,1.096261501,1.096261501,1.096261501,1.138126802,1.014105558,1.343736291
14729,,,,,,,,,,1.086927533,1.086927533,1.086927533,,,,1.138966417,1.014105558,1.343736291
14745,,,,1.343736291,1.343736291,1.343736291,,,,,,,,,,1.135859132,1.014105558,1.343736291
14746,1.149603128,1.149603128,1.149603128,,,,,,,,,,,,,1.080423379,1.014105558,1.149603128
14763,,,,,,,,,,,,,1.014105558,1.014105558,1.014105558,1.051194859,1.003460526,1.100459576
14782,1.100459576,1.100459576,1.100459576,,,,,,,,,,,,,1.079320383,1.003460526,1.154733181
14830,1.071391106,1.071391106,1.071391106,,,,,,,,,,,,,1.108510995,1.003460526,1.246412635
14844,,,,,,,,,,,,,1.066557527,1.066557527,1.066557527,1.057415116,0.81591171,1.246412635
14876,1.003460526,1.003460526,1.003460526,,,,,,,,,,,,,1.0305457,0.81591171,1.246412635
14895,,,,,,,,,,1.154733181,1.154733181,1.154733181,,,,1.000686049,0.81591171,1.246412635
14916,1.246412635,1.246412635,1.246412635,,,,,,,,,,,,,1.017091799,0.81591171,1.246412635
14925,,,,,,,,,,,,,0.81591171,0.81591171,0.81591171,0.954708087,0.81591171,1.236761928
14940,,,,,,,,,,0.932210445,0.932210445,0.932210445,,,,0.937027574,0.727509141,1.236761928
14980,0.854162276,0.854162276,0.854162276,,,,,,,,,,,,,0.921331918,0.727509141,1.236761928
14984,,,,,,,,,,,,,1.236761928,1.236761928,1.236761928,0.90428319,0.727509141,1.236761928
14986,,,,,,,,,,0.934494078,0.934494078,0.934494078,,,,0.864895773,0.727509141,1.039824843
15014,,,,,,,,,,,,,0.727509141,0.727509141,0.727509141,0.901615131,0.727509141,1.118090868
15020,,,,,,,0.853732169,0.853732169,0.853732169,,,,,,,0.978883827,0.768918633,1.118090868
15057,,,,,,,,,,0.768918633,0.768918633,0.768918633,,,,1.043868017,0.768918633,1.178653121
15061,,,,,,,1.039824843,1.039824843,1.039824843,,,,,,,1.079862535,0.948891222,1.178653121
15082,1.118090868,1.118090868,1.118090868,,,,,,,,,,,,,1.043795967,0.859492004,1.178653121
15106,,,,,,,,,,,,,1.11385262,1.11385262,1.11385262,1.046830201,0.859492004,1.178653121
15116,,,,1.178653121,1.178653121,1.178653121,,,,,,,,,,1.057610464,0.859492004,1.178653121
15142,,,,,,,0.948891222,0.948891222,0.948891222,,,,,,,1.013019371,0.859492004,1.167753935
15175,,,,0.859492004,0.859492004,0.859492004,,,,,,,,,,1.054652894,0.859492004,1.167753935
15177,1.133262038,1.133262038,1.133262038,,,,,,,,,,,,,1.103176332,0.955697656,1.167753935
15198,,,,,,,1.167753935,1.167753935,1.167753935,,,,,,,1.071677256,0.955697656,1.167753935
15211,0.955697656,0.955697656,0.955697656,,,,,,,,,,,,,0.977252662,0.695630968,1.157058835
15238,,,,1.157058835,1.157058835,1.157058835,,,,,,,,,,1.052694929,0.695630968,1.332908988
15253,,,,,,,,,,1.102109194,1.102109194,1.102109194,,,,0.988339317,0.695630968,1.332908988
15255,,,,,,,,,,,,,0.975766659,0.975766659,0.975766659,1.048097932,0.695630968,1.400902271
15275,,,,0.695630968,0.695630968,0.695630968,,,,,,,,,,1.064208663,0.695630968,1.400902271
15321,,,,,,,1.332908988,1.332908988,1.332908988,,,,,,,1.11751374,0.835280776,1.400902271
15333,0.835280776,0.835280776,0.835280776,,,,,,,,,,,,,1.072933137,0.835280776,1.400902271
15343,,,,,,,,,,,,,1.400902271,1.400902271,1.400902271,1.151853621,0.962156355,1.400902271
15369,1.05632031,1.05632031,1.05632031,,,,,,,,,,,,,1.046059167,0.871930003,1.229883194
15370,,,,,,,,,,0.962156355,0.962156355,0.962156355,,,,1.013915789,0.871930003,1.229883194
15430,,,,,,,1.110005975,1.110005975,1.110005975,,,,,,,1.037523913,0.871930003,1.229883194
15441,,,,1.229883194,1.229883194,1.229883194,,,,,,,,,,1.0350137,0.871930003,1.229883194
15464,,,,,,,,,,0.871930003,0.871930003,0.871930003,,,,1.018651772,0.871930003,1.148073554
15468,,,,,,,,,,,,,0.895603418,0.895603418,0.895603418,1.107555223,0.895603418,1.316447258
15493,,,,,,,1.080196977,1.080196977,1.080196977,,,,,,,1.130395651,1.00980556,1.316447258
15513,,,,,,,,,,,,,1.097454906,1.097454906,1.097454906,1.136978364,1.00980556,1.316447258
15527,,,,1.148073554,1.148073554,1.148073554,,,,,,,,,,1.124883342,1.00980556,1.316447258
15552,,,,,,,1.316447258,1.316447258,1.316447258,,,,,,,1.095454979,1.00093174,1.316447258
15565,1.00980556,1.00980556,1.00980556,,,,,,,,,,,,,1.117749071,1.00093174,1.427917719
15569,,,,,,,,,,,,,1.113110542,1.113110542,1.113110542,1.11062479,0.974184155,1.427917719
15581,,,,1.036979795,1.036979795,1.036979795,,,,,,,,,,1.063460386,0.87728852,1.427917719
15608,,,,,,,,,,,,,1.00093174,1.00093174,1.00093174,1.039154041,0.87728852,1.427917719
15638,,,,,,,1.427917719,1.427917719,1.427917719,,,,,,,1.084826601,0.87728852,1.427917719
15694,,,,0.974184155,0.974184155,0.974184155,,,,,,,,,,0.997297037,0.87728852,1.229294538
15723,0.87728852,0.87728852,0.87728852,,,,,,,,,,,,,0.97845974,0.87728852,1.229294538
15734,,,,,,,,,,,,,0.91544807,0.91544807,0.91544807,1.011514604,0.879997671,1.229294538
15740,,,,,,,1.229294538,1.229294538,1.229294538,,,,,,,1.045188773,0.879997671,1.229294538
15743,,,,,,,,,,0.990269899,0.990269899,0.990269899,,,,0.986523235,0.879997671,1.083818913
15755,0.879997671,0.879997671,0.879997671,,,,,,,,,,,,,0.982812488,0.879997671,1.083818913
15777,,,,,,,,,,1.042562842,1.042562842,1.042562842,,,,0.998790443,0.935966849,1.083818913
15797,1.083818913,1.083818913,1.083818913,,,,,,,,,,,,,1.02410804,0.935966849,1.169150829
15805,,,,0.935966849,0.935966849,0.935966849,,,,,,,,,,0.982207584,0.874316633,1.169150829
15829,,,,,,,,,,0.971716166,0.971716166,0.971716166,,,,0.995969582,0.874316633,1.169150829
15887,,,,0.959887445,0.959887445,0.959887445,,,,,,,,,,0.985288072,0.874316633,1.169150829
15918,,,,,,,,,,1.169150829,1.169150829,1.169150829,,,,0.996791875,0.874316633,1.169150829
15927,,,,,,,,,,,,,0.874316633,0.874316633,0.874316633,0.906574631,0.718064606,1.017406464
15929,1.004776835,1.004776835,1.004776835,,,,,,,,,,,,,0.980338156,0.718064606,1.24313426
15968,,,,0.918308616,0.918308616,0.918308616,,,,,,,,,,0.961979318,0.718064606,1.24313426
15982,,,,,,,,,,,,,1.017406464,1.017406464,1.017406464,0.961142182,0.718064606,1.24313426
15989,,,,,,,,,,0.718064606,0.718064606,0.718064606,,,,0.961962605,0.718064606,1.24313426
16025,,,,,,,1.24313426,1.24313426,1.24313426,,,,,,,0.99884671,0.902485132,1.24313426
16038,,,,0.912982643,0.912982643,0.912982643,,,,,,,,,,0.939176548,0.902485132,1.021508574
16063,,,,,,,,,,,,,0.914122939,0.914122939,0.914122939,1.009995437,0.902485132,1.267077088
16067,,,,,,,,,,1.021508574,1.021508574,1.021508574,,,,1.062727237,0.902485132,1.267077088
16072,,,,,,,0.902485132,0.902485132,0.902485132,,,,,,,1.052703357,0.902485132,1.267077088
16098,0.944783449,0.944783449,0.944783449,,,,,,,,,,,,,1.098748422,0.944783449,1.267077088
16143,,,,1.267077088,1.267077088,1.267077088,,,,,,,,,,1.109523642,0.971389174,1.267077088
16170,,,,,,,,,,,,,1.17778194,1.17778194,1.17778194,1.061212385,0.971389174,1.17778194
16188,,,,,,,,,,0.971389174,0.971389174,0.971389174,,,,1.070148814,0.971389174,1.222464085
16214,,,,,,,,,,,,,1.132710457,1.132710457,1.132710457,1.130595648,0.998659551,1.273623347
16289,,,,,,,0.998659551,0.998659551,0.998659551,,,,,,,1.061285985,0.786162138,1.273623347
16357,,,,1.025520802,1.025520802,1.025520802,,,,,,,,,,1.061570716,0.786162138,1.273623347
16372,,,,,,,,,,,,,1.222464085,1.222464085,1.222464085,1.076542807,0.786162138,1.273623347
16385,1.273623347,1.273623347,1.273623347,,,,,,,,,,,,,0.990595484,0.786162138,1.273623347
16403,,,,,,,,,,0.786162138,0.786162138,0.786162138,,,,0.939250827,0.786162138,1.100381255
16413,,,,,,,1.000083208,1.000083208,1.000083208,,,,,,,1.031019998,0.79272747,1.245007992
16424,1.100381255,1.100381255,1.100381255,,,,,,,,,,,,,0.995634425,0.79272747,1.245007992
16500,,,,,,,,,,0.79272747,0.79272747,0.79272747,,,,0.934508526,0.79272747,1.245007992
16512,,,,,,,1.016900063,1.016900063,1.016900063,,,,,,,0.922576928,0.733069479,1.245007992
16532,,,,,,,,,,1.245007992,1.245007992,1.245007992,,,,0.86080606,0.708045721,1.245007992
16539,,,,0.823155344,0.823155344,0.823155344,,,,,,,,,,0.816922379,0.708045721,1.025589585
16541,0.794751763,0.794751763,0.794751763,,,,,,,,,,,,,0.826506293,0.708045721,1.025589585
16574,,,,,,,0.733069479,0.733069479,0.733069479,,,,,,,0.868049657,0.708045721,1.025589585
16598,0.708045721,0.708045721,0.708045721,,,,,,,,,,,,,0.954999423,0.708045721,1.167818308
16634,,,,,,,,,,,,,1.025589585,1.025589585,1.025589585,0.981556332,0.840830266,1.167818308
16653,,,,,,,,,,0.871074915,0.871074915,0.871074915,,,,0.953026402,0.840830266,1.167818308
16657,,,,1.002468586,1.002468586,1.002468586,,,,,,,,,,0.978639531,0.840830266,1.167818308
16687,,,,,,,,,,,,,1.167818308,1.167818308,1.167818308,0.943161726,0.82507956,1.167818308
16690,0.840830266,0.840830266,0.840830266,,,,,,,,,,,,,0.888707209,0.82507956,0.999140561
16706,,,,,,,,,,0.882939935,0.882939935,0.882939935,,,,0.872631168,0.760450065,0.999140561
16715,,,,0.999140561,0.999140561,0.999140561,,,,,,,,,,0.893252695,0.760450065,0.999140561
16742,,,,,,,0.82507956,0.82507956,0.82507956,,,,,,,0.926920009,0.760450065,1.167477131
16795,,,,,,,,,,,,,0.895545721,0.895545721,0.895545721,0.928244185,0.760450065,1.167477131
16796,0.760450065,0.760450065,0.760450065,,,,,,,,,,,,,0.979239202,0.760450065,1.167477131
16819,,,,,,,0.986047566,0.986047566,0.986047566,,,,,,,1.036399734,0.831700444,1.167477131
16827,1.167477131,1.167477131,1.167477131,,,,,,,,,,,,,0.99404726,0.774285197,1.167477131
16836,,,,,,,,,,,,,0.831700444,0.831700444,0.831700444,0.98318069,0.774285197,1.150520802
16839,,,,,,,,,,1.150520802,1.150520802,1.150520802,,,,1.068730354,0.774285197,1.259448767
16858,1.046252728,1.046252728,1.046252728,,,,,,,,,,,,,0.996590972,0.774285197,1.259448767
16891,0.774285197,0.774285197,0.774285197,,,,,,,,,,,,,0.948822963,0.774285197,1.259448767
16939,,,,1.113144279,1.113144279,1.113144279,,,,,,,,,,1.039423835,0.78982389,1.259448767
16941,,,,,,,,,,,,,1.259448767,1.259448767,1.259448767,1.037413943,0.78982389,1.259448767
16997,,,,,,,,,,0.78982389,0.78982389,0.78982389,,,,0.912842405,0.636591077,1.227289557
17023,,,,,,,,,,,,,0.807412684,0.807412684,0.807412684,0.963416469,0.636591077,1.227289557
17038,,,,1.227289557,1.227289557,1.227289557,,,,,,,,,,1.005848861,0.636591077,1.227289557
17058,,,,,,,,,,,,,1.103094816,1.103094816,1.103094816,0.963411808,0.636591077,1.103094816
17059,,,,,,,,,,0.636591077,0.636591077,0.636591077,,,,0.897831488,0.636591077,1.042694211
17075,1.042694211,1.042694211,1.042694211,,,,,,,,,,,,,0.953091574,0.775193214,1.042694211
17080,,,,,,,1.019574642,1.019574642,1.019574642,,,,,,,0.983582306,0.775193214,1.195147872
17104,,,,,,,,,,,,,1.015104294,1.015104294,1.015104294,0.998041487,0.775193214,1.195147872
17111,0.775193214,0.775193214,0.775193214,,,,,,,,,,,,,1.004539323,0.775193214,1.195147872
17119,,,,,,,,,,0.912891507,0.912891507,0.912891507,,,,0.988757765,0.696285427,1.195147872
17121,,,,1.195147872,1.195147872,1.195147872,,,,,,,,,,0.998727238,0.696285427,1.195147872
17123,,,,,,,1.091870546,1.091870546,1.091870546,,,,,,,0.982078779,0.696285427,1.111905575
17139,,,,,,,,,,,,,1.047593474,1.047593474,1.047593474,0.971860397,0.696285427,1.111905575
17150,0.696285427,0.696285427,0.696285427,,,,,,,,,,,,,0.969918787,0.696285427,1.111905575
17156,,,,0.962738872,0.962738872,0.962738872,,,,,,,,,,0.947324121,0.583312094,1.111905575
17189,,,,,,,,,,1.111905575,1.111905575,1.111905575,,,,0.95533005,0.583312094,1.111905575
17194,,,,,,,,,,,,,1.040778637,1.040778637,1.040778637,0.960832679,0.583312094,1.139418721
17256,,,,1.037885427,1.037885427,1.037885427,,,,,,,,,,0.966289151,0.583312094,1.139418721
17277,,,,,,,,,,0.583312094,0.583312094,0.583312094,,,,1.025494969,0.583312094,1.333914518
17288,,,,,,,,,,,,,1.002768517,1.002768517,1.002768517,1.120209599,1.002768517,1.333914518
17293,1.139418721,1.139418721,1.139418721,,,,,,,,,,,,,1.143023705,1.056885242,1.333914518
17295,,,,1.068060994,1.068060994,1.068060994,,,,,,,,,,1.015378976,0.501195073,1.333914518
17303,,,,,,,1.333914518,1.333914518,1.333914518,,,,,,,1.010805035,0.501195073,1.333914518
17338,,,,,,,1.056885242,1.056885242,1.056885242,,,,,,,0.89581635,0.501195073,1.116839051
17368,,,,,,,1.116839051,1.116839051,1.116839051,,,,,,,0.882769096,0.501195073,1.116839051
17382,,,,0.501195073,0.501195073,0.501195073,,,,,,,,,,0.835443997,0.501195073,1.045191288
17407,,,,,,,,,,,,,1.045191288,1.045191288,1.045191288,0.931510985,0.758971095,1.045191288
17410,,,,,,,,,,0.758971095,0.758971095,0.758971095,,,,0.883144331,0.758971095,0.991648972
17444,,,,,,,,,,0.991648972,0.991648972,0.991648972,,,,0.922707248,0.803358018,0.991648972
17454,,,,,,,0.880213559,0.880213559,0.880213559,,,,,,,0.842557001,0.590897739,0.981530011
17472,,,,,,,,,,,,,0.981530011,0.981530011,0.981530011,0.82938664,0.590897739,0.981530011
17507,0.803358018,0.803358018,0.803358018,,,,,,,,,,,,,0.845196736,0.590897739,1.060580492
17513,,,,,,,,,,0.956785679,0.956785679,0.956785679,,,,0.87855196,0.590897739,1.060580492
17539,0.590897739,0.590897739,0.590897739,,,,,,,,,,,,,0.858439326,0.590897739,1.060580492
17541,,,,0.814361751,0.814361751,0.814361751,,,,,,,,,,0.902569354,0.811547875,1.060580492
17568,,,,,,,,,,1.060580492,1.060580492,1.060580492,,,,0.955732536,0.811547875,1.080177665
17575,,,,,,,0.970134139,0.970134139,0.970134139,,,,,,,0.910109746,0.811547875,1.080177665
17619,,,,,,,0.85622251,0.85622251,0.85622251,,,,,,,0.907273138,0.811547875,1.080177665
17633,0.811547875,0.811547875,0.811547875,,,,,,,,,,,,,0.88271836,0.733448625,1.080177665
17654,,,,,,,,,,,,,1.080177665,1.080177665,1.080177665,0.985256112,0.733448625,1.324236631
17669,,,,,,,,,,0.832466543,0.832466543,0.832466543,,,,0.975221074,0.733448625,1.324236631
17675,0.955951095,0.955951095,0.955951095,,,,,,,,,,,,,0.998815572,0.733448625,1.324236631
17696,,,,,,,,,,,,,0.733448625,0.733448625,0.733448625,1.026740563,0.733448625,1.324236631
17701,,,,1.324236631,1.324236631,1.324236631,,,,,,,,,,1.138471758,0.950439036,1.324236631
17736,,,,,,,,,,1.030002475,1.030002475,1.030002475,,,,1.078365648,0.950439036,1.292104602
17759,0.950439036,0.950439036,0.950439036,,,,,,,,,,,,,1.079655969,0.950439036,1.292104602
17763,,,,,,,,,,,,,1.095576048,1.095576048,1.095576048,1.047945952,0.791888952,1.292104602
17773,,,,,,,1.292104602,1.292104602,1.292104602,,,,,,,1.049003267,0.791888952,1.292104602
17780,,,,1.023706079,1.023706079,1.023706079,,,,,,,,,,0.956233573,0.791888952,1.100862622
17787,,,,,,,,,,1.036454082,1.036454082,1.036454082,,,,0.894874156,0.716908991,1.100862622
17792,0.791888952,0.791888952,0.791888952,,,,,,,,,,,,,0.895766819,0.716908991,1.100862622
17810,,,,1.100862622,1.100862622,1.100862622,,,,,,,,,,0.907388151,0.716908991,1.100862622
17840,,,,,,,,,,0.82825613,0.82825613,0.82825613,,,,0.88136251,0.716908991,1.040917397
17848,0.716908991,0.716908991,0.716908991,,,,,,,,,,,,,0.927114892,0.716908991,1.057018042
17857,,,,1.040917397,1.040917397,1.040917397,,,,,,,,,,0.961019373,0.849995613,1.057018042
17883,,,,,,,,,,,,,0.849995613,0.849995613,0.849995613,0.957845521,0.849995613,1.057018042
17894,,,,0.970734417,0.970734417,0.970734417,,,,,,,,,,0.994376397,0.886431396,1.057018042
17933,,,,1.057018042,1.057018042,1.057018042,,,,,,,,,,0.976036572,0.879035294,1.057018042
17938,,,,,,,,,,,,,0.886431396,0.886431396,0.886431396,0.96333003,0.879035294,1.032649994
17975,,,,1.025048137,1.025048137,1.025048137,,,,,,,,,,0.967824507,0.879035294,1.032649994
18011,,,,,,,,,,1.032649994,1.032649994,1.032649994,,,,0.956446493,0.879035294,1.032649994
18034,,,,,,,,,,,,,0.879035294,0.879035294,0.879035294,0.926738358,0.879035294,0.993485332
18056,,,,,,,0.993485332,0.993485332,0.993485332,,,,,,,0.917582572,0.833256364,0.993485332
18062,,,,,,,,,,0.908903778,0.908903778,0.908903778,,,,0.997089708,0.833256364,1.391021013
18096,0.968158066,0.968158066,0.968158066,,,,,,,,,,,,,1.02913909,0.833256364,1.391021013
18100,,,,,,,0.884109318,0.884109318,0.884109318,,,,,,,1.005698419,0.833256364,1.391021013
18146,,,,0.833256364,0.833256364,0.833256364,,,,,,,,,,0.973334479,0.722289622,1.391021013
18151,,,,,,,,,,,,,1.391021013,1.391021013,1.391021013,1.039882612,0.722289622,1.391021013
